"","SECCION","munn.x","edon.x","edo","disloc2016.x","disloc2013.x","escenario1","escenario2","escenario3_jge","pobtot","dsiE1_E3","dsi_pob","dif","rural","urbano","mixto"
"880",1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"881",1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"882",1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"883",1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"884",1309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"885",1369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"886",1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"887",1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"888",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"889",1373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"890",1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"891",1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"892",1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"893",1377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"894",1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"895",1379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"896",1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"897",1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"898",1382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"899",1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"900",1384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"901",1385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"902",1386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"903",1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"904",1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"905",1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"906",1390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"907",1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"908",1392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"909",1393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"910",1394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"911",1576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"912",1577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"913",1578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"914",1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"915",1580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"916",1581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"917",1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"918",1583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"919",1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"920",1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"921",1601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"922",1602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"923",1603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"924",1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"925",1605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"926",1606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"927",1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"928",1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"929",1609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"930",1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"931",1611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"932",1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"933",1613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"934",1614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"935",1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"936",1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"937",1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"938",1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"939",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"940",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"941",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"942",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"943",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"944",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"945",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"946",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"947",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"948",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"949",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"950",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"951",13,2,13,"hgo",10,10,8,4,10,1422,0.686,0.647024111074616,0.0389758889253841,0,0,0
"952",13,2,13,"hgo",10,10,8,4,10,5385,0.686,0.519352532938594,0.166647467061406,0,0,0
"953",13,2,13,"hgo",10,10,8,4,10,2564,0.686,0.558775244299674,0.127224755700326,0,0,0
"954",13,2,13,"hgo",10,10,8,4,10,2261,0.686,0.616422579490452,0.0695774205095481,0,0,0
"955",13,2,13,"hgo",10,10,8,4,10,2696,0.686,1,0.314,0,0,0
"956",13,2,13,"hgo",10,10,8,4,10,2734,0.686,1,0.314,0,0,0
"957",13,2,13,"hgo",10,10,8,4,10,2786,0.686,0.519352532938594,0.166647467061406,0,0,0
"958",13,2,13,"hgo",10,10,8,4,10,1298,0.686,1,0.314,0,0,0
"959",13,2,13,"hgo",10,10,8,4,10,2668,0.686,0.558775244299674,0.127224755700326,0,0,0
"960",13,2,13,"hgo",10,10,8,4,10,1723,0.686,0.869223717654902,0.183223717654902,0,0,0
"961",13,2,13,"hgo",10,10,8,4,10,3077,0.686,0.507186982678564,0.178813017321436,0,0,0
"962",13,2,13,"hgo",10,10,8,4,10,1969,0.686,1,0.314,0,0,0
"963",13,2,13,"hgo",10,10,8,4,10,3167,0.686,0.869223717654902,0.183223717654902,0,0,0
"964",13,2,13,"hgo",10,10,8,4,10,1153,0.686,1,0.314,0,0,0
"965",13,2,13,"hgo",10,10,8,4,10,14321,0.686,1,0.314,0,0,0
"966",13,2,13,"hgo",10,10,8,4,10,1715,0.686,1,0.314,0,0,0
"967",13,2,13,"hgo",10,10,8,4,10,1398,0.686,1,0.314,0,0,0
"968",13,2,13,"hgo",10,10,8,4,10,11799,0.686,1,0.314,0,0,0
"969",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"970",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"971",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"972",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"973",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"974",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"975",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"976",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"977",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"978",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"979",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"980",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"981",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"982",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"983",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"984",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"985",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"986",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"987",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"988",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"989",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"990",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"991",71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"992",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"993",73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"994",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"995",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"996",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"997",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"998",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"999",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1000",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1001",386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1002",387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1003",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1004",389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1005",390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1006",391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1007",392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1008",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1009",394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1010",395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1011",396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1012",397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1013",398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1014",399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1015",400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1016",401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1017",402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1018",403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1019",404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1020",441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1021",442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1022",443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1023",444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1024",445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1025",446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1026",447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1027",448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1028",449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1029",450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1030",451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1031",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1032",453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1033",454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1034",455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1035",456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1036",665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1037",666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1038",667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1039",668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1040",669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1041",670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1042",671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1043",672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1044",673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1045",713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1046",714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1047",715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1048",716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1049",717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1050",718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1051",719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1052",720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1053",721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1054",722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1055",723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1056",724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1057",812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1058",813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1059",814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1060",815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1061",816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1062",817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1063",818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1064",819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1065",820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1066",821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1067",1026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1068",1027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1069",1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1070",1029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1071",1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1072",1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1073",1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1074",1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1075",1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1076",1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1077",1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1078",1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1079",1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1080",1039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1081",1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1082",1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1083",1042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1084",1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1085",1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1086",1179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1087",1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1088",1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1089",1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1090",1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1091",1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1092",1185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1093",1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1094",1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1095",1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1096",1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1097",1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1098",1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1099",1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1100",1504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1101",1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1102",1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1103",1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1104",1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1105",1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1106",1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1107",1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1108",1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1109",1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1110",1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1111",1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1112",1516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1113",1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1114",1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1115",1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1116",1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1117",1521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1118",1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1119",1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1120",1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1121",1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1122",1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1123",1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1124",1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1125",1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1126",1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1127",1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1128",1532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1129",1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1130",1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1131",1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1132",1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1133",1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1134",1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1135",1539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1136",1540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1137",1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1138",1542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1139",1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1140",1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1141",1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1142",1546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1143",1547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1144",1548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1145",1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1146",1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1147",1551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1148",1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1149",1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1150",1554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1151",1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1152",152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1153",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1154",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1155",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1156",156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1157",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1158",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1159",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1160",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1161",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"1162",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1163",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1164",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1165",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"1166",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"1167",211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
