"seccion","munn.x","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","mun","disloc2012","disloc2018","X","edon.y","munn.y","escenario1","escenario2","escenario3","morena_clv","pan_clv1","prd_clv1","pri_clv1","pt_iee1","panal_cnv2","pan_clv2","pvem_clv2","esc1_morCLV1","esc1_panCLV1","esc1_prdCLV1","esc1_priCLV1","esc1_ptIEE1","esc2_panalCNV2","esc2_panCLV2","esc2_pvemCLV2","SQ","dsiSQ_E1"
164,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,164,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
165,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,165,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
166,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,166,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
167,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,167,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
168,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,168,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
169,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,169,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
170,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,170,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
171,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,171,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
172,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,172,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
173,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,173,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
174,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,174,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
175,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,175,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
176,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,176,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
177,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,177,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
178,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,178,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
179,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,179,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
180,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,180,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
181,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,181,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
182,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,182,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
183,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,183,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
184,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,184,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
185,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,185,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
186,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,186,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
187,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,187,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
188,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,188,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
189,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,189,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
190,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,190,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
191,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,191,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
192,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,192,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
193,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,193,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
194,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,194,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
195,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,195,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
196,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,196,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
197,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,197,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
198,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,198,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
199,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,199,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
200,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,200,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
201,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,201,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
202,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,202,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
203,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,203,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
204,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,204,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
205,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,205,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
206,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,206,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
207,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,207,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
208,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,208,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
209,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,209,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
210,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,210,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
211,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,211,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
212,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,212,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
213,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,213,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
214,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,214,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
215,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,215,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
216,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,216,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
217,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,217,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
218,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,218,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
219,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,219,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
220,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,220,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
221,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,221,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
222,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,222,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
223,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,223,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
224,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,224,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
225,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,225,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
226,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,226,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
227,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,227,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
228,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,228,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
229,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,229,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
230,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,230,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
231,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,231,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
232,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,232,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
233,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,233,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
234,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,234,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
235,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,235,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
236,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,236,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
237,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,237,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
238,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,238,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
239,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,239,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
240,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,240,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
241,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,241,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
242,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,242,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
243,3,11,"gua",9,2,2,2,"san miguel de allende",9,9,243,11,3,6,5,3,3,5,1,3,8,5,3,3,0,0,0,0,0,1,0,0,9,0.56
244,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,244,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
245,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,245,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
246,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,246,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
247,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,247,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
248,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,248,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
249,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,249,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
250,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,250,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
251,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,251,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
252,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,252,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
253,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,253,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
254,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,254,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
255,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,255,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
256,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,256,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
257,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,257,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
258,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,258,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
259,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,259,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
260,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,260,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
261,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,261,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
262,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,262,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
263,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,263,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
264,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,264,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
265,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,265,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
266,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,266,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
267,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,267,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
268,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,268,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
269,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,269,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
270,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,270,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
271,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,271,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
272,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,272,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
273,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,273,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
274,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,274,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
275,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,275,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
276,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,276,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
277,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,277,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
278,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,278,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
279,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,279,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
280,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,280,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
281,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,281,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
282,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,282,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
283,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,283,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
284,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,284,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
285,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,285,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
286,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,286,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
287,4,11,"gua",7,10,14,14,"apaseo el alto",17,22,287,11,4,8,1,2,2,1,8,9,2,1,2,2,0,0,1,0,0,1,0,0,22,0.683
288,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,288,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
289,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,289,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
290,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,290,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
291,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,291,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
292,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,292,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
293,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,293,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
294,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,294,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
295,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,295,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
296,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,296,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
297,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,297,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
298,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,298,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
299,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,299,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
300,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,300,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
301,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,301,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
302,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,302,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
303,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,303,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
304,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,304,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
305,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,305,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
306,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,306,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
307,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,307,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
308,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,308,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
309,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,309,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
310,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,310,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
311,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,311,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
312,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,312,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
313,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,313,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
314,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,314,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
315,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,315,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
316,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,316,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
317,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,317,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
318,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,318,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
319,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,319,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
320,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,320,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
321,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,321,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
322,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,322,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
323,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,323,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
324,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,324,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
325,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,325,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
326,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,326,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
327,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,327,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
328,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,328,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
329,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,329,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
330,5,11,"gua",7,10,14,14,"apaseo el grande",17,9,330,11,5,6,5,3,6,5,1,3,8,5,3,3,1,0,0,0,0,1,0,0,9,0.56
331,6,11,"gua",9,2,1,1,"atarjea",2,2,331,11,6,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
332,6,11,"gua",9,2,1,1,"atarjea",2,2,332,11,6,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
333,6,11,"gua",9,2,1,1,"atarjea",2,2,333,11,6,10,10,4,4,10,10,1,7,10,4,4,0,1,1,0,0,1,0,0,2,1
