"seccion","munn.x","mun","edon.x","edo","disfed1979","disfed1997","disfed2006","disfed2018","disloc2005","disloc2015","disloc2018","X","edon.y","munn.y","escenario1","escenario2","escenario3_c8","pan_clv1","pan_clv1.1","esc1_panCLV1","esc1_panCLV1.1","SQ","dsiSQ_E3"
1353,31,"Florencio Villareal",12,"gue",6,8,8,8,14,14,14,1339,12,31,2,2,13,13,13,0,0,14,1
1354,31,"Florencio Villareal",12,"gue",6,8,8,8,14,14,14,1340,12,31,2,2,13,13,13,0,0,14,1
1355,31,"Florencio Villareal",12,"gue",6,8,8,8,14,14,14,1341,12,31,2,2,13,13,13,0,0,14,1
1356,31,"Florencio Villareal",12,"gue",6,8,8,8,14,14,14,1342,12,31,2,2,13,13,13,0,0,14,1
1357,31,"Florencio Villareal",12,"gue",6,8,8,8,14,14,14,1343,12,31,2,2,13,13,13,0,0,14,1
1358,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1344,12,32,4,4,22,22,22,0,0,20,1
1359,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1345,12,32,4,4,22,22,22,0,0,20,1
1360,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1346,12,32,4,4,22,22,22,0,0,20,1
1361,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1347,12,32,4,4,22,22,22,0,0,20,1
1362,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1348,12,32,4,4,22,22,22,0,0,20,1
1363,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1349,12,32,4,4,22,22,22,0,0,20,1
1364,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1350,12,32,4,4,22,22,22,0,0,20,1
1365,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1351,12,32,4,4,22,22,22,0,0,20,1
1366,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1352,12,32,4,4,22,22,22,0,0,20,1
1367,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1353,12,32,4,4,22,22,22,0,0,20,1
1369,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1354,12,32,4,4,22,22,22,0,0,20,1
1370,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1355,12,32,4,4,22,22,22,0,0,20,1
1371,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1356,12,32,4,4,22,22,22,0,0,20,1
1372,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1357,12,32,4,4,22,22,22,0,0,20,1
1373,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1358,12,32,4,4,22,22,22,0,0,20,1
1374,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1359,12,32,4,4,22,22,22,0,0,20,1
1375,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1360,12,32,4,4,22,22,22,0,0,20,1
1376,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1361,12,32,4,4,22,22,22,0,0,20,1
1377,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1362,12,32,4,4,22,22,22,0,0,20,1
1379,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1363,12,32,4,4,22,22,22,0,0,20,1
1380,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1364,12,32,4,4,22,22,22,0,0,20,1
1381,32,"General Canuto A. Neri",12,"gue",8,2,2,1,10,20,20,1365,12,32,4,4,22,22,22,0,0,20,1
1382,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1366,12,33,11,11,25,25,25,0,0,19,1
1383,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1367,12,33,11,11,25,25,25,0,0,19,1
1384,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1368,12,33,11,11,25,25,25,0,0,19,1
1385,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1369,12,33,11,11,25,25,25,0,0,19,1
1386,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1370,12,33,11,11,25,25,25,0,0,19,1
1387,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1371,12,33,11,11,25,25,25,0,0,19,1
1388,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1372,12,33,11,11,25,25,25,0,0,19,1
1389,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1373,12,33,11,11,25,25,25,0,0,19,1
1390,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1374,12,33,11,11,25,25,25,0,0,19,1
1391,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1375,12,33,11,11,25,25,25,0,0,19,1
1392,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1376,12,33,11,11,25,25,25,0,0,19,1
1393,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1377,12,33,11,11,25,25,25,0,0,19,1
1394,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1378,12,33,11,11,25,25,25,0,0,19,1
1395,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1379,12,33,11,11,25,25,25,0,0,19,1
1396,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1380,12,33,11,11,25,25,25,0,0,19,1
1397,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1381,12,33,11,11,25,25,25,0,0,19,1
1398,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1382,12,33,11,11,25,25,25,0,0,19,1
1399,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1383,12,33,11,11,25,25,25,0,0,19,1
1401,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1384,12,33,11,11,25,25,25,0,0,19,1
1402,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1385,12,33,11,11,25,25,25,0,0,19,1
1403,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1386,12,33,11,11,25,25,25,0,0,19,1
1404,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1387,12,33,11,11,25,25,25,0,0,19,1
1405,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1388,12,33,11,11,25,25,25,0,0,19,1
1406,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1389,12,33,11,11,25,25,25,0,0,19,1
1407,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1390,12,33,11,11,25,25,25,0,0,19,1
1408,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1391,12,33,11,11,25,25,25,0,0,19,1
1409,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1392,12,33,11,11,25,25,25,0,0,19,1
1410,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1393,12,33,11,11,25,25,25,0,0,19,1
1411,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1394,12,33,11,11,25,25,25,0,0,19,1
1412,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1395,12,33,11,11,25,25,25,0,0,19,1
1413,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1396,12,33,11,11,25,25,25,0,0,19,1
1414,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1397,12,33,11,11,25,25,25,0,0,19,1
1415,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1398,12,33,11,11,25,25,25,0,0,19,1
1416,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1399,12,33,11,11,25,25,25,0,0,19,1
1417,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1400,12,33,11,11,25,25,25,0,0,19,1
1418,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1401,12,33,11,11,25,25,25,0,0,19,1
1419,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1402,12,33,11,11,25,25,25,0,0,19,1
1420,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1403,12,33,11,11,25,25,25,0,0,19,1
1421,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1404,12,33,11,11,25,25,25,0,0,19,1
1422,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1405,12,33,11,11,25,25,25,0,0,19,1
1423,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1406,12,33,11,11,25,25,25,0,0,19,1
1424,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1407,12,33,11,11,25,25,25,0,0,19,1
1425,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1408,12,33,11,11,25,25,25,0,0,19,1
1426,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1409,12,33,11,11,25,25,25,0,0,19,1
1427,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1410,12,33,11,11,25,25,25,0,0,19,1
1428,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1411,12,33,11,11,25,25,25,0,0,19,1
1429,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1412,12,33,11,11,25,25,25,0,0,19,1
1430,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1413,12,33,11,11,25,25,25,0,0,19,1
1431,33,"General Heliodoro Castillo",12,"gue",3,4,1,7,8,19,19,1414,12,33,11,11,25,25,25,0,0,19,1
1432,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1415,12,34,14,14,15,15,15,0,0,27,0.979
1433,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1416,12,34,14,14,15,15,15,0,0,27,0.979
1434,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1417,12,34,14,14,15,15,15,0,0,27,0.979
1435,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1418,12,34,14,14,15,15,15,0,0,27,0.979
1436,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1419,12,34,14,14,15,15,15,0,0,27,0.979
1437,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1420,12,34,14,14,15,15,15,0,0,27,0.979
1438,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1421,12,34,14,14,15,15,15,0,0,27,0.979
1439,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1422,12,34,14,14,15,15,15,0,0,27,0.979
1440,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1423,12,34,14,14,15,15,15,0,0,27,0.979
1441,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1424,12,34,14,14,15,15,15,0,0,27,0.979
1442,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1425,12,34,14,14,15,15,15,0,0,27,0.979
1443,34,"Huamuxtitlán",12,"gue",10,5,6,5,22,27,27,1426,12,34,14,14,15,15,15,0,0,27,0.979
1444,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1427,12,35,1,1,23,23,23,0,0,23,1
1445,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1428,12,35,1,1,23,23,23,0,0,23,1
1446,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1429,12,35,1,1,23,23,23,0,0,23,1
1447,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1430,12,35,1,1,23,23,23,0,0,23,1
1448,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1431,12,35,1,1,23,23,23,0,0,23,1
1449,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1432,12,35,1,1,23,23,23,0,0,23,1
1450,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1433,12,35,1,1,23,23,23,0,0,23,1
1451,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1434,12,35,1,1,23,23,23,0,0,23,1
1452,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1435,12,35,1,1,23,23,23,0,0,23,1
1453,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1436,12,35,1,1,23,23,23,0,0,23,1
1454,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1437,12,35,1,1,23,23,23,0,0,23,1
1455,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1438,12,35,1,1,23,23,23,0,0,23,1
1456,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1439,12,35,1,1,23,23,23,0,0,23,1
1457,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1440,12,35,1,1,23,23,23,0,0,23,1
1458,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1441,12,35,1,1,23,23,23,0,0,23,1
1459,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1442,12,35,1,1,23,23,23,0,0,23,1
1460,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1443,12,35,1,1,23,23,23,0,0,23,1
1461,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1444,12,35,1,1,23,23,23,0,0,23,1
1462,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1445,12,35,1,1,23,23,23,0,0,23,1
1463,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1446,12,35,1,1,23,23,23,0,0,23,1
1464,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1447,12,35,1,1,23,23,23,0,0,23,1
1465,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1448,12,35,1,1,23,23,23,0,0,23,1
1466,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1449,12,35,1,1,23,23,23,0,0,23,1
1467,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1450,12,35,1,1,23,23,23,0,0,23,1
1468,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1451,12,35,1,1,23,23,23,0,0,23,1
1469,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1452,12,35,1,1,23,23,23,0,0,23,1
1470,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1453,12,35,1,1,23,23,23,0,0,23,1
1471,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1454,12,35,1,1,23,23,23,0,0,23,1
1472,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1455,12,35,1,1,23,23,23,0,0,23,1
1473,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1456,12,35,1,1,23,23,23,0,0,23,1
1474,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1457,12,35,1,1,23,23,23,0,0,23,1
1475,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1458,12,35,1,1,23,23,23,0,0,23,1
1476,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1459,12,35,1,1,23,23,23,0,0,23,1
1477,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1460,12,35,1,1,23,23,23,0,0,23,1
1478,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1461,12,35,1,1,23,23,23,0,0,23,1
1479,35,"Huitzuco De Los Figueroa",12,"gue",10,4,6,2,21,23,23,1462,12,35,1,1,23,23,23,0,0,23,1
1480,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1463,12,36,7,7,24,24,24,0,0,22,1
1481,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1464,12,36,7,7,24,24,24,0,0,22,1
1482,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1465,12,36,7,7,24,24,24,0,0,22,1
1483,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1466,12,36,7,7,24,24,24,0,0,22,1
1484,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1467,12,36,7,7,24,24,24,0,0,22,1
1485,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1468,12,36,7,7,24,24,24,0,0,22,1
1486,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1469,12,36,7,7,24,24,24,0,0,22,1
1487,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1470,12,36,7,7,24,24,24,0,0,22,1
1488,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1471,12,36,7,7,24,24,24,0,0,22,1
1489,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1472,12,36,7,7,24,24,24,0,0,22,1
1490,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1473,12,36,7,7,24,24,24,0,0,22,1
1491,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1474,12,36,7,7,24,24,24,0,0,22,1
1492,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1475,12,36,7,7,24,24,24,0,0,22,1
1493,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1476,12,36,7,7,24,24,24,0,0,22,1
1494,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1477,12,36,7,7,24,24,24,0,0,22,1
1495,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1478,12,36,7,7,24,24,24,0,0,22,1
1496,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1479,12,36,7,7,24,24,24,0,0,22,1
1497,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1480,12,36,7,7,24,24,24,0,0,22,1
1498,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1481,12,36,7,7,24,24,24,0,0,22,1
1499,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1482,12,36,7,7,24,24,24,0,0,22,1
1500,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1483,12,36,7,7,24,24,24,0,0,22,1
1501,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1484,12,36,7,7,24,24,24,0,0,22,1
1502,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1485,12,36,7,7,24,24,24,0,0,22,1
1503,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1486,12,36,7,7,24,24,24,0,0,22,1
1504,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1487,12,36,7,7,24,24,24,0,0,22,1
1505,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1488,12,36,7,7,24,24,24,0,0,22,1
1506,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1489,12,36,7,7,24,24,24,0,0,22,1
1507,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1490,12,36,7,7,24,24,24,0,0,22,1
1508,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1491,12,36,7,7,24,24,24,0,0,22,1
1509,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1492,12,36,7,7,24,24,24,0,0,22,1
1510,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1493,12,36,7,7,24,24,24,0,0,22,1
1511,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1494,12,36,7,7,24,24,24,0,0,22,1
1512,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1495,12,36,7,7,24,24,24,0,0,22,1
1513,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1496,12,36,7,7,24,24,24,0,0,22,1
1514,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1497,12,36,7,7,24,24,24,0,0,22,1
1515,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1498,12,36,7,7,24,24,24,0,0,22,1
1516,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1499,12,36,7,7,24,24,24,0,0,22,1
1517,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1500,12,36,7,7,24,24,24,0,0,22,1
1518,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1501,12,36,7,7,24,24,24,0,0,22,1
1519,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1502,12,36,7,7,24,24,24,0,0,22,1
1520,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1503,12,36,7,7,24,24,24,0,0,22,1
1521,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1504,12,36,7,7,24,24,24,0,0,22,1
1522,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1505,12,36,7,7,24,24,24,0,0,22,1
1523,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1506,12,36,7,7,24,24,24,0,0,22,1
1524,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1507,12,36,7,7,24,24,24,0,0,22,1
1525,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1508,12,36,7,7,24,24,24,0,0,22,1
1526,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1509,12,36,7,7,24,24,24,0,0,22,1
1527,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1510,12,36,7,7,24,24,24,0,0,22,1
1528,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1511,12,36,7,7,24,24,24,0,0,22,1
1529,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1512,12,36,7,7,24,24,24,0,0,22,1
1530,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1513,12,36,7,7,24,24,24,0,0,22,1
1531,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1514,12,36,7,7,24,24,24,0,0,22,1
1532,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1515,12,36,7,7,24,24,24,0,0,22,1
1533,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1516,12,36,7,7,24,24,24,0,0,22,1
1534,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1517,12,36,7,7,24,24,24,0,0,22,1
1535,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1518,12,36,7,7,24,24,24,0,0,22,1
1536,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1519,12,36,7,7,24,24,24,0,0,22,1
1537,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1520,12,36,7,7,24,24,24,0,0,22,1
1538,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1521,12,36,7,7,24,24,24,0,0,22,1
1539,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1522,12,36,7,7,24,24,24,0,0,22,1
1540,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1523,12,36,7,7,24,24,24,0,0,22,1
1541,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1524,12,36,7,7,24,24,24,0,0,22,1
1542,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1525,12,36,7,7,24,24,24,0,0,22,1
1543,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,23,23,1526,12,36,1,1,23,23,23,0,0,23,1
1544,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1527,12,36,7,7,24,24,24,0,0,22,1
1545,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,23,23,1528,12,36,1,1,23,23,23,0,0,23,1
1546,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,22,22,1529,12,36,7,7,24,24,24,0,0,22,1
1547,36,"Iguala De La Independencia",12,"gue",2,4,2,2,21,23,23,1530,12,36,1,1,23,23,23,0,0,23,1
1548,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1531,12,36,7,7,24,24,24,0,0,22,1
1549,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1532,12,36,1,1,24,24,24,0,0,22,1
1550,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1533,12,36,1,1,24,24,24,0,0,22,1
1551,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1534,12,36,7,7,24,24,24,0,0,22,1
1552,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1535,12,36,1,1,23,23,23,0,0,23,1
1553,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1536,12,36,7,7,24,24,24,0,0,22,1
1554,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1537,12,36,1,1,23,23,23,0,0,23,1
1555,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1538,12,36,1,1,23,23,23,0,0,23,1
1556,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,22,22,1539,12,36,1,1,24,24,24,0,0,22,1
1557,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1540,12,36,1,1,23,23,23,0,0,23,1
1558,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1541,12,36,1,1,23,23,23,0,0,23,1
1559,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1542,12,36,1,1,23,23,23,0,0,23,1
1560,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1543,12,36,1,1,23,23,23,0,0,23,1
1561,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1544,12,36,1,1,23,23,23,0,0,23,1
1562,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1545,12,36,1,1,23,23,23,0,0,23,1
1563,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1546,12,36,1,1,23,23,23,0,0,23,1
1564,36,"Iguala De La Independencia",12,"gue",2,4,2,2,9,23,23,1547,12,36,1,1,23,23,23,0,0,23,1
1565,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1548,12,37,15,15,16,16,16,0,0,15,0.981
1566,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1549,12,37,15,15,16,16,16,0,0,15,0.981
1567,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1550,12,37,15,15,16,16,16,0,0,15,0.981
1568,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1551,12,37,15,15,16,16,16,0,0,15,0.981
1569,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1552,12,37,15,15,16,16,16,0,0,15,0.981
1570,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1553,12,37,15,15,16,16,16,0,0,15,0.981
1571,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1554,12,37,15,15,16,16,16,0,0,15,0.981
1572,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1555,12,37,15,15,16,16,16,0,0,15,0.981
1573,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1556,12,37,15,15,16,16,16,0,0,15,0.981
1574,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1557,12,37,15,15,16,16,16,0,0,15,0.981
1575,37,"Igualapa",12,"gue",5,8,5,5,24,15,15,1558,12,37,15,15,16,16,16,0,0,15,0.981
